,date,status,id,text,photo
96,6 mai 2019 - 26 mai 2019,Inactive,ID : 295732431371440,🔴 👩🏻‍⚕️ Le PS veut la gratuité des soins de santé de première ligne !,https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/56347764_2388990791112535_7575333776176185344_n.png?_nc_cat=110&_nc_ohc=-pVfFhPViOgAX-8zJrJ&_nc_ht=scontent.fgva1-1.fna&oh=47dc92745fe066e9d35dda83580f922c&oe=5EA1B96B
97,6 mai 2019 - 26 mai 2019,Inactive,ID : 860659150954734,"🍴👧🏼👦🏻 Grâce au projet du Ministre-Président de la FWB, Rudy Demotte, près de 12.000 enfants moins favorisés mangeront bientôt gratuitement et équilibrés en maternelle. Fédération Wallonie-Bruxelles/Officiel",
98,6 mai 2019 - 26 mai 2019,Inactive,ID : 861190084213950,🔴 Le PS souhaite une prise en charge totale du coût des transports en commun par l'employeur.,
99,6 mai 2019 - 26 mai 2019,Inactive,ID : 596042347540988,🔴 Le PS veut augmenter les moyens de la Justice de 200 millions d'euros par an.,
100,6 mai 2019 - 26 mai 2019,Inactive,ID : 2451410655140399,• Journée mondiale de la santé • 👩🏻‍⚕️  🔴 Le PS veut la gratuité des visites chez le médecin généraliste et chez le dentiste.,
101,6 mai 2019 - 26 mai 2019,Inactive,ID : 494680417991385,"🔴 Le PS insiste pour que les infrastructures scolaires soient de qualité, modernes et adaptées aux matières enseignées.",
102,6 mai 2019 - 26 mai 2019,Inactive,ID : 629168047545015,Le PS veut des pensions dignes pour tous et souhaite notamment:   🔺 1500€ net/mois minimum pour une carrière complète.  🔺 Le retour légal de la pension à 65 ans.,
103,6 mai 2019 - 26 mai 2019,Inactive,ID : 450958355476848,"🔴💰Le PS veut augmenter le montant des bourses d'études pour les étudiants en difficultés financières mais également diminuer les minervals, faciliter l'accès aux kots et viser la gratuité des transports en commun pour tous les étudiants.",
104,6 mai 2019 - 26 mai 2019,Inactive,ID : 2303893829879027,🔴 Le PS propose de renforcer les services de l'inspection spéciale des impôts.,
105,6 mai 2019 - 26 mai 2019,Inactive,ID : 345770019411650,🔴 Le PS plaide pour une mise en oeuvre d'un plan interfédéral de lutte contre le racisme.,
106,6 mai 2019 - 26 mai 2019,Inactive,ID : 341073009744169,"🌳Combattre la déforestation, c'est aussi préserver notre planète ! 🌍  🔴Le PS souhaite encourager la plantation d'arbres et réduire l'étalement urbain.",
107,6 mai 2019 - 26 mai 2019,Inactive,ID : 2239727409677013,"🔴 Le PS veut soutenir les travailleurs et les travailleuses, c'est pourquoi, nous voulons remonter le salaire minimum de 14€ brut/heure.",
108,6 mai 2019 - 26 mai 2019,Inactive,ID : 350436682280003,"Parce qu’elle privilégie le bien-être des personnes et non le profit, le PS veut booster « l’économie sociale » !  🔴 Les socialistes veulent financer, promouvoir et enseigner ce modèle économique pour qu’il devienne une véritable alternative au système capitaliste.     #PS2019",
109,6 mai 2019 - 26 mai 2019,Inactive,ID : 361411311385472,🔴 Chaque euro doit être taxé de la même manière. C'est pourquoi le PS souhaite la globalisation des revenus. Cela permettra de réduire la charge fiscale sur les revenus du travail.,
110,6 mai 2019 - 26 mai 2019,Inactive,ID : 284910892396335,🔴👶🏼 Le PS propose de développer l'offre d'accueil pour des crèches accessibles à tous,
111,6 mai 2019 - 26 mai 2019,Inactive,ID : 382794358993260,"Un animal est un être vivant doué de sensibilité et qui ressent des émotions.Pour améliorer leur bien-être, le PS veut mettre en place des politiques concertées avec les associations, la société civile et notamment  :  🔺 Intégrer la notion de « bien-être animal » dans la Constitution et le Code civil 🔺 Nommer un.e Ministre compétent.e dans chaque gouvernement et un.e Commissaire européen.ne en charge de ces matières 🔺 Créer des conseils communaux du « bien-être animal » (associations, citoyens, vétérinaires, agents communaux, police, etc.)  Découvrez l'ensemble de nos mesures sur le bien-être animal dans notre programme ici ⤵️ https://www.ps.be/#/page/article/Decouvrez_les_programmes_du_PS_pour_les_elections_du_26_mai_2019/19572",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/57703313_2409631452381802_4707549074293784576_n.png?_nc_cat=102&_nc_ohc=2PSXHnsagsUAX9TnLio&_nc_ht=scontent.fgva1-1.fna&oh=f75284a2be13e01c74ed06683bca373c&oe=5EA3488E
112,6 mai 2019 - 26 mai 2019,Inactive,ID : 1895934500506530,"🔴 Afin de revitaliser la démocratie, le PS souhaite instaurer un référendum d'initiative citoyenne au niveau fédéral et régional.",
113,6 mai 2019 - 26 mai 2019,Inactive,ID : 564056407334124,🔴 Le PS veut soutenir les travailleuses et les travailleurs à temps partiel en créant un bonus social généralisé.,
114,6 mai 2019 - 26 mai 2019,Inactive,ID : 289503171951751,🔴🍽 Le PS propose d'instaurer une heure d'étude et des repas gratuits dans les cantines scolaires.,
115,6 mai 2019 - 26 mai 2019,Inactive,ID : 336807340370872,🔴 🤓💡Le PS veut augmenter le pouvoir d'achat en réduisant la TVA de 21 à 6 % sur la facture d'électricté mais également sur les lunettes et les appareils auditifs.,
116,6 mai 2019 - 26 mai 2019,Inactive,ID : 2038735029766351,"🤳🏼 Le smartphone c'est pratique mais il peut devenir source de stress notamment dans le cadre du travail. Pour protéger la vie privée et garantir un vrai repos, le PS veut instaurer le droit à la déconnexion pour les travailleuses et les travailleurs.  #PS2019",
117,6 mai 2019 - 26 mai 2019,Inactive,ID : 884025318618118,🔴 Le PS veut remonter les allocations sociales au dessus du seuil de pauvreté au minimum 1250€ net par mois pour un isolé.,
118,6 mai 2019 - 26 mai 2019,Inactive,ID : 840605702960692,"🔴 Chaque travailleuse, chaque travailleur doit pouvoir prendre sa pension à un âge décent en tenant compte de la pénibilité des métiers.",
119,6 mai 2019 - 26 mai 2019,Inactive,ID : 314675259200678,🔴 Un travailleur est un travailleur ! Le PS souhaite améliorer le statut des indépendant(e)s !,
120,6 mai 2019 - 26 mai 2019,Inactive,ID : 280318782921384,"🔴 Améliorer le quotidien des personnes en situation de handicap, une des priorités du PS.",
121,6 mai 2019 - 26 mai 2019,Inactive,ID : 1302098979948017,"🔴 Transports, enseignement, aides & soins à domicile, police,...  Pour le PS, les missions assurées par les services publics et leurs agents sont fondamentales.",
122,4 mai 2019 - 5 mai 2019,Inactive,ID : 615485218962580,"🔴👩‍🚒 Le droit pour chaque citoyen de bénéficier de secours rapides et adéquats est une priorité. C’est pourquoi, le PS veut permettre aux pompiers d’exercer leur métier dans les meilleures conditions et propose de:  🔺 Octroyer les moyens suffisants afin d’engager plus de pompiers. 🔺 Poursuivre la modernisation du matériel et des infrastructures afin d’améliorer la qualité et la rapidité des secours et les conditions de travail du personnel. 🔺 Prévenir le risque de maladies professionnelles (cancers, maladies pulmonaires, etc.) et d’accidents du travail chez les pompiers.",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/59388119_2436016743076606_9002410920256733184_n.jpg?_nc_cat=107&_nc_ohc=UsyU1X3YcBoAX-uy5xd&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=eac182c0d514d8caf1b12036f3cb4b8f&oe=5E9AAD5F
123,3 mai 2019 - 4 mai 2019,Inactive,ID : 305000427095341,"🌹 Meeting du 1er Mai 🌹 Avec le PS, un nouvel horizon s’ouvre !  #1erMAI #PS2019 Protéger, Reconstruire, Vivre mieux !",
